# SDSSJID log(Mbh) log(Lbol)
100303.62+331205.4         8.1216999         44.633919
095532.69+331736.8         7.6378846         44.761851
154405.57+254814.9         8.8532445         45.668653
081343.42+340537.2         9.0869865         45.367581
100736.88+282545.6         8.4154412         46.073439
084918.72+181959.4         8.7111050         45.114181
101820.40+262639.1         8.5486743         45.847943
145822.85+612440.6         8.7650027         45.889290
123318.77+404501.2         8.8048896         45.342112
104946.61+595230.0         9.1619361         45.561143
222315.11-002610.5         7.9628407         45.216072
153534.12+203035.8         9.1444530         46.113726
145538.76+401913.0         8.6917484         45.530279
152439.01+194142.1         8.3220592         45.404978
023554.62-073803.9         8.6411647         45.667413
101753.93+512004.4         8.4187487         45.896952
034330.80-004429.8         8.5832566         45.132639
144606.54+022218.6         7.9972298         45.569190
102253.76+371048.0         8.3004451         45.456668
144335.52+364846.6         9.1043188         45.801895
135825.18+411651.3         8.7428989         45.682751
213110.54-003537.0         8.0087494         44.922880
095757.92+302657.2         8.8488685         45.540091
153127.24+565410.7         7.8778512         45.992564
123540.90+395641.1         8.7482582         45.977176
113632.69+423302.4         8.9316230         45.455112
130815.43+021411.7         9.2734060         46.681789
130402.34+140656.5         8.7054148         45.987703
134703.54+521830.8         7.9550710         45.462741
085245.80+065440.7         8.4307572         45.243368
003657.17-100810.6         8.5860371         45.247078
170334.99+391735.6         9.0842837         45.571213
131004.92+525918.2         8.2850066         45.704975
142944.26+600307.5         8.8979458         45.408000
154459.58+073433.3         8.0568863         45.907996
101505.02+584534.2         8.0441494         45.085757
101530.50+391555.6         8.7603985         45.601200
162358.17+501444.6         8.2731792         45.784867
104504.83+043401.3         7.3237033         45.254376
080538.62+412439.0         8.8862055         45.718692
151102.44+392754.8         8.9124454         45.706457
132013.53+424618.2         8.8450941         45.387662
083750.90+345640.2         8.2480133         45.419133
074845.70+221248.7         8.6804632         45.227279
144809.77+060722.0         8.0667523         45.801104
232221.81+010733.4         8.0558393         45.166032
134024.88+223240.2         8.5078678         45.582045
104923.02+500251.4         8.5579697         45.658122
212559.48-080414.7         8.3551193         45.909567
101010.62+303535.7         7.6165276         45.648125
105821.79+442634.1         8.3786160         45.374132
102802.33+592906.7         8.5717205         45.358577
081323.89+282925.4         8.3904112         45.301071
085120.55+570211.6         8.3620425         45.614069
020355.16+000139.5         10.181836         45.319304
121723.29+351947.9         8.0360796         45.290657
145308.64+583100.2         9.1275832         45.755406
142345.33+465057.2         8.8012199         45.506103
150948.65+333626.7         7.6567763         45.458177
111917.13+381921.7         8.3424300         45.844545
084744.55+442610.6         7.7735973         45.478883
140932.30+403754.3         8.6218988         45.145170
120750.33+402357.3         9.0268179         45.185699
133228.50+403145.6         8.0212101         45.277466
140604.24+572956.6         8.8202138         45.517853
165924.14+262936.9         8.9231595         46.349991
124339.42+273303.8         8.6252956         45.535618
121351.91+590741.4         7.9479819         45.474572
143425.89+175926.3         7.4187004         45.157767
102131.61+244043.0         8.9190847         45.969246
085031.36+050850.7         7.8406838         45.127143
085809.40+492547.0         7.7196067         44.769185
134538.66+532357.3         8.4471449         45.162819
104633.70+571530.3         8.8537486         45.948500
020920.10-005003.8         8.0893663         45.613654
031012.95-000259.2         8.1752211         45.349597
030121.75-004920.4         8.2250042         45.466553
154119.98+503803.2         8.0726194         45.707502
210728.81-064533.3         8.9092012         46.161505
221852.45-092424.5         9.2695399         45.940909
152614.95+115113.1         8.2841937         45.227358
095739.80+552631.5         8.2691256         45.852194
120045.05+425742.3         8.7370392         45.985892
163317.17+235333.6         8.7722779         45.628647
131611.28+335827.0         8.1296308         45.686524
075533.07+142851.7         8.7993555         45.120932
150319.42+475206.8         8.8547383         46.325765
144012.74+615633.0         7.6802079         45.787974
113715.77+550826.2         8.4337567         45.781510
122240.06+430351.7         8.5814965         46.061987
025601.61+001601.3         8.6653352         45.338719
214835.93+000310.0         8.0681825         45.133014
122934.66+100709.9         8.8601836         46.237552
141131.86+442001.0         8.7330790         45.288084
121625.40+283446.5         8.7466022         45.150485
144742.21+120331.7         7.6962754         45.186704
114109.20+395020.9         8.4541774         45.590187
154707.58+363344.5         7.8080359         45.207087
103237.94+163856.0         8.3139959         45.437714
210829.58+003551.7         8.3730129         45.836614
212340.16-082427.2         9.0734321         45.572665
095048.38+392650.4         8.6603616         45.653537
140404.65+043658.7         8.6872970         45.273344
152754.88+073514.6         8.8762012         46.166105
094054.81+332632.8         8.7637093         45.493908
130643.31+114156.4         8.1673762         45.432488
091424.45+154638.8         8.8503595         45.237436
155452.90+110543.9         8.8125095         45.923816
093305.19+343621.6         7.8693758         45.558272
121343.41+121836.5         8.4456419         45.131250
120314.96+182902.7         9.0923648         45.708251
082658.85+061142.6         8.0453878         46.085292
121529.59+142841.6         9.1954430         45.593675
142726.50+054441.3         8.4218599         45.402784
233123.39-105213.7         9.3169000         45.350450
162521.94+200730.4         7.9779554         45.113494
134845.44+451809.5         8.9766646         45.638163
231726.12-085030.6         7.8034980         45.299945
161329.03+270725.3         8.5337315         45.832364
080202.78+101943.1         7.5462342         44.987005
161444.09+184943.5         8.1533182         45.309339
073552.95+392423.9         8.2675823         45.819274
113903.89-031547.8         8.5287430         45.595754
085353.71+142920.2         8.1574868         45.552619
090843.23+014821.2         8.3196586         45.388046
112031.50+072812.9         9.7436950         45.783393
082735.45+033824.5         9.2725968         45.554447
154603.66+290805.7         9.0893087         45.746842
134632.21+253235.1         8.5993868         45.601004
150307.21+075347.8         8.7144794         45.605823
163116.64+261711.9         8.5057279         45.170276
080514.64+465228.8         8.1986602         45.587838
155926.86+115641.6         7.8725970         45.659806
134313.24+313600.6         8.1662401         45.690113
122459.62+372145.9         8.5854890         44.888034
154144.73+542352.0         8.0714593         45.437715
134459.30+421259.3         7.9497429         45.618178
142622.24+214441.1         8.0906212         45.053809
161032.83+141940.5         8.6102439         45.541256
074401.79+252429.1         8.3760456         45.847817
092140.80+041245.2         7.4667544         45.324024
114042.39+253551.8         8.9751703         45.643621
024651.91-005930.9         8.0726522         46.316886
104502.76+465655.7         8.2740002         45.649711
155033.60+104035.8         8.8320676         45.990217
084851.93+420104.8         8.4539587         45.267748
110250.34+454230.8         8.8620502         46.400280
100856.73+284149.8         8.4574516         45.553802
114014.95+085222.5         9.7114167         45.669232
132403.94+284020.8         8.1546963         45.084572
001247.93-084700.5         8.1979486         45.374633
150945.64+465757.8         8.1660345         45.148432
171334.02+595028.3         9.0388963         46.058393
153919.13+434051.5         8.3410675         45.878816
134754.41+023045.7         8.7339047         45.375542
084433.01+380135.1         8.1983274         45.598641
093338.07+594124.5         8.2565438         45.185826
135921.57+082116.1         8.9913272         45.870458
133819.33+142144.4         8.8978493         46.048920
075245.52+200337.9         9.0436898         45.345618
145800.68+450155.4         8.1011254         45.751172
120436.17+485653.9         8.3352019         45.691662
114915.30+393325.4         8.4127530         45.672267
165537.78+624739.0         7.6360312         45.781168
111454.49+524132.5         7.3158996         45.160594
093427.83+104134.0         8.3312929         45.178771
111825.43+153449.5         8.1551037         45.206124
080635.63+524314.7         9.0601276         46.268543
153543.94+143303.1         9.0439640         45.993680
105959.93+574848.1         8.2651899         45.682908
125853.57+383151.9         8.4979266         45.117688
125219.55+182036.0         8.7473036         45.100937
105521.23+101659.4         8.7504365         45.449430
104519.73+532818.0         8.0852365         45.522223
134400.86+633359.9         8.5042271         45.359455
090148.57+151339.7         8.7528873         45.608888
101609.89+001004.9         8.6896413         45.487195
090932.04+503019.6         7.9248135         45.159462
093814.81+020023.5         8.1597424         45.217473
000417.04+160554.1         8.7276180         45.454383
143706.75+493900.7         8.7695818         45.667765
091006.26+430859.3         8.3550384         45.892837
114751.16+011607.7         9.0457303         45.750889
012157.62+141036.0         8.2506548         46.201057
085336.87+515118.0         7.7201554         45.216091
094704.88+654302.1         8.4998966         45.035585
080718.99+140524.7         7.7713443         45.419367
122810.95+342935.3         8.1021260         45.450063
085908.25+523052.7         8.2612116         45.798262
131949.46+524740.0         8.3858892         45.510824
094932.52+560407.2         8.6860636         45.237721
110036.57+064121.3         7.1585257         45.145509
145351.03+593904.9         8.7790225         45.532602
142007.53+553416.1         8.5957737         45.528925
155731.33+074700.2         8.8109972         45.695437
082733.73+263715.9         8.7862496         45.698946
145653.56+624412.3         8.4995450         45.392935
081456.09+532533.5         7.5223651         45.144999
110522.54+510727.1         7.4546699         45.143426
124903.33+471906.0         7.5439074         45.509246
114217.07+434509.6         7.6798915         45.289887
134545.34+315109.3         8.1594653         45.377205
233626.77-000803.5         8.7186835         45.984611
114908.49+144547.0         8.7617019         45.855027
031759.16-004606.4         8.6810826         45.356259
075949.54+320023.8         7.4202403         45.339230
134052.62+473050.6         7.8220806         45.219564
112636.97+003455.5         8.9229752         45.725112
162324.39+360847.8         8.5249720         45.331766
140933.00+503605.3         8.4686270         45.456933
082704.87+174102.4         8.1282835         45.516572
123049.67+071036.9         8.7304904         46.322917
115013.88+234602.1         7.9483355         45.344772
165658.00+252519.8         9.3715041         45.074083
154112.03+315629.7         8.9124900         45.190518
023323.36-085351.7         8.2201976         45.657676
123247.41+203745.2         9.4109919         46.072417
154430.13+445450.8         8.7525953         45.298506
154850.22+445031.3         7.8370061         45.114517
104903.88+652535.7         7.6540416         45.043009
121634.18+404131.5         7.8960056         45.287229
103951.49+643004.2         8.7687928         45.075851
153836.93+134521.9         8.5946116         45.596089
100043.13+020637.2         7.8865512         45.239390
135628.50+045054.4         8.3102174         45.628448
092946.78+215355.8         7.8869667         45.455842
100751.17+150543.1         8.1526730         45.339782
084132.76+222250.5         8.7630983         45.275337
140041.87+153507.5         8.6162417         45.580926
093758.52+372505.0         8.4362223         45.504580
112346.24+023936.8         8.6287696         45.371248
103539.86+663430.3         8.7337343         46.048479
152918.63+402159.8         8.5915479         45.607954
105118.38+450400.3         8.7632428         45.774651
124332.92+382832.7         7.3639600         45.143871
151702.47+003623.6         7.8654199         45.817065
123214.56+565555.9         8.5731709         45.456074
105804.87+561920.0         8.9664368         45.837562
115806.34+421306.9         7.9372497         45.537721
155208.75+475222.0         8.7314169         45.654715
105029.29+622102.2         8.1724987         45.292615
122710.61+240947.0         8.1946795         45.426770
131207.73+584122.2         8.6694337         45.572235
111834.34+033206.5         8.5972902         45.498380
155757.09+040501.8         8.3717939         45.172122
170550.38+325603.9         8.1726873         45.028063
081054.73+501319.5         9.0590429         45.835747
155243.68+110351.1         8.0809806         45.554546
101435.62+283536.9         8.5843938         45.316499
082804.84+362017.5         7.8019329         45.724375
153417.62+253847.0         9.0559510         45.825061
092721.94+255431.6         8.4380810         45.233141
102204.52+430809.5         7.9360723         45.188888
111516.35+162156.6         9.3859476         45.723936
122811.89+514622.8         8.3023013         45.261316
082348.69+414449.7         8.7821589         45.541552
035606.14-055144.3         8.8210482         45.816376
115123.80+504249.8         9.4481963         45.710691
084940.34+014638.4         9.2108429         45.143017
140531.87+501534.4         7.5314423         45.391746
105730.01+083634.2         8.4433054         45.587479
090432.20+553830.2         8.3072073         45.134755
133005.71+254243.7         9.1063212         45.863807
121354.72+202815.4         8.3986726         45.144297
105540.04+065551.2         9.0710516         45.519088
110403.02+024947.0         8.6389599         45.275029
092527.97+184433.2         7.7549563         45.199025
113141.72+392044.2         8.0730138         45.617748
134840.72+250717.9         8.4486950         45.545936
103154.65+191030.0         8.8892050         45.691095
084455.03+115401.4         8.7651322         45.207662
014718.40-082449.8         8.6592661         46.584138
141007.12-012002.7         7.4065439         45.078343
133206.15+293424.0         8.2908237         45.220684
002537.12+154402.4         8.3070232         45.291223
090233.33+335800.0         8.3161555         45.435984
090148.73+045414.8         9.0508775         45.502128
003852.48-000744.7         7.6455621         45.489616
100556.34+534207.8         8.2781078         45.401002
141644.62+190541.9         7.5138078         45.456630
094305.88+535048.4         9.0269008         45.297449
081959.65+552115.9         8.6334824         46.006131
141644.71+081007.1         8.4636167         45.409761
132919.84+250626.4         8.8119005         46.057567
154949.46-003655.6         8.2625185         45.468737
001545.36+000822.6         9.4253081         45.355441
104559.48+082735.8         7.8967031         45.080103
094841.51+420558.2         8.2876486         45.833159
113715.40+322754.4         8.4976518         45.109834
003941.14+154427.1         9.0545389         45.516288
115120.46+635520.4         8.8308521         45.310943
145535.46+185900.5         9.3871734         46.645154
135541.79+621834.4         8.9474479         45.266571
111357.35+425326.3         8.2903195         45.978007
131646.72+053030.0         8.4967742         46.016584
161707.10+502143.1         8.9124574         45.566866
131241.57+494219.8         7.7695160         45.653657
092653.70+245406.6         8.4883995         44.929067
144748.79+624444.7         7.9191889         45.028034
123053.11+270822.0         7.7131554         45.031564
133921.20+164039.4         9.0589863         45.887998
123107.10+025724.5         9.3818299         46.145541
090954.28+073940.0         8.9971693         45.715220
094010.30+212005.9         9.1564084         45.982688
102035.88+560958.3         8.6611786         45.689924
131847.13+094740.0         8.8698376         45.280033
134704.38+293523.7         8.3624096         45.844736
112644.87+423656.8         8.8306784         45.110026
103147.42+032853.7         8.7624025         45.708076
140147.02+232413.2         8.8800707         45.325474
130053.48+334835.7         8.7434215         46.069112
080427.98+522306.2         7.8539306         45.200112
152203.76+001128.3         8.2309251         45.229961
094545.07+433615.7         7.1795958         45.635549
105607.79+134443.6         8.8188172         45.467273
105747.71+324706.3         8.4870871         45.121403
152422.02+544428.8         8.3284436         45.286619
014033.90-004557.6         8.7364205         45.415284
131551.04+591351.0         8.2621180         46.032737
140130.80+570453.2         7.8723961         45.628101
091847.53+064704.6         8.7005121         46.038943
100135.47+425408.6         9.0665829         45.884529
115832.81+005139.1         8.2915683         45.946472
120224.49+474613.1         8.0972851         45.616731
145102.55+370522.5         8.5640513         45.568279
114010.12+102928.1         8.3828388         45.340422
154652.15+474533.4         8.8574506         45.408881
143347.75+633336.8         9.1243854         45.253775
141648.43+602331.1         7.9350021         45.248770
101431.16+173239.2         7.7757015         45.209226
130432.97+464245.2         8.1823901         45.778111
104519.86+083201.2         8.7100072         45.888202
140432.86+010818.4         8.6108479         45.854992
121724.32+613652.9         8.7737361         45.632288
133502.63+094324.7         7.6387203         44.953381
140513.75+625008.3         8.6456604         45.419429
090649.13+015231.4         8.1798668         45.178987
110915.82+132940.0         7.9790219         45.830651
131552.68+000454.4         8.6422699         46.159804
131030.49+265707.5         8.3107094         45.825119
123726.26+450046.5         8.7580800         45.441543
021311.11-084330.1         9.0065200         45.615734
100400.98+055638.3         8.6250101         45.396426
212858.85-070019.8         8.4884234         45.164705
093833.94+225031.6         8.7445698         45.760634
080241.97+143147.9         8.6046613         45.945804
093426.23+043015.0         7.6214775         45.440374
144141.37+114735.0         8.4259895         45.768211
082251.36+455946.2         8.8137447         45.916932
132028.54+482805.3         8.4598930         45.783777
101004.49+163624.2         8.4660277         45.250266
090026.23+054105.4         8.8742585         45.471815
081957.28+103706.6         8.2028464         45.113567
115158.90+122128.9         8.3604280         44.886630
120859.81+293834.1         8.5680703         45.419583
142344.35+393427.5         7.7669848         45.888446
032536.90-005328.4         8.2316461         45.201707
092331.51+594052.6         8.7502045         46.043023
084650.48+270428.6         8.4213580         45.459887
090641.16+565334.8         8.3824302         45.237130
122950.61+024652.7         7.7755787         45.257177
140152.79-022351.9         8.8438627         45.296575
000102.18-102326.9         8.8298989         45.333108
025646.97+011349.2         8.0058685         45.219963
094440.49+385354.6         8.4240058         45.551175
105830.12+601600.4         7.6523634         45.214640
141213.62+643538.9         8.3044966         45.419152
130210.88+642154.5         7.3462273         45.382728
113951.49-030938.4         8.5313988         45.610723
102012.84+324737.2         8.6837767         45.746361
223823.26-005708.2         8.2249438         45.488475
101505.02+584534.2         8.0441494         45.085757
141923.99+215326.3         8.6666271         45.600850
163224.95+095349.8         9.1000695         46.213815
160824.42+124951.4         8.2405775         45.939012
105958.41+262709.1         7.8341939         45.038671
092235.85+211755.9         7.8380674         45.179952
090830.66+494337.6         8.6444557         46.035097
152258.06+554336.7         8.7060125         45.881669
143335.00+373557.9         8.5198266         45.353568
032932.23+001903.4         8.2369768         45.104712
113610.05+412711.7         8.7823312         45.785446
101415.74+071026.2         8.6038262         45.444115
085550.64+271824.0         7.3740628         45.439904
094109.90+434114.4         8.1612534         45.417863
013904.54+005655.2         8.7603368         44.967541
092153.89+545045.9         8.8369942         45.610747
092050.53+240407.0         7.3612413         45.267530
101250.20+030922.3         8.1011647         45.257023
140252.06-015258.0         8.2723137         45.341519
160524.82+433655.9         8.6012589         45.687413
124020.60+050148.0         8.3719640         45.388373
120538.08+130229.9         8.7870037         45.440645
140409.07+181918.8         8.4007192         45.200516
160440.14+243748.5         8.9659619         45.591039
164921.40+635154.3         8.3139050         46.146529
091156.74+074147.8         8.1231692         45.276066
100541.86+433240.4         7.9379615         45.560472
222510.79-004256.6         7.8998711         45.344831
145601.96+384909.9         9.1722007         45.424465
145653.37+625714.2         8.5373287         45.336533
170011.29+260223.8         7.8396043         45.779369
124619.99+195754.4         8.6141576         45.442613
222733.43+003210.9         8.3369400         45.116400
085811.17+493609.9         8.0021684         45.134345
113200.64+292603.8         9.2170907         45.449267
115636.53+020827.0         8.5959461         45.543423
102814.54+211955.1         7.9947533         46.025709
124335.42+421520.5         8.8033741         46.030197
144339.88+011336.1         8.5174476         45.371646
084907.88+090924.9         8.5810065         45.362106
172903.92+631715.5         8.8061290         45.803897
132114.93+381038.4         7.9188319         45.642627
122503.38+293931.0         8.8099623         46.000719
224927.67-095827.3         8.0571628         45.261991
134044.52-004516.6         8.5584137         46.047104
135712.61+170444.1         8.3662005         45.136048
082034.40+485156.5         8.5047525         45.660286
122438.32+584249.3         8.9632503         45.098243
114209.01+070957.7         8.0557933         45.754500
150324.79+475829.7         9.6147732         45.955372
125310.84+431318.1         8.1583009         45.748638
092415.67+102824.5         8.5707642         45.797939
160224.79+365106.8         8.2274687         46.002589
131820.65+242255.6         8.7383881         45.593910
154512.92+300508.1         8.4006659         45.372104
132738.28+303443.0         8.7301849         45.786189
081036.29+172023.1         9.1249176         45.759767
165427.14+203350.5         8.4497635         45.140179
223336.01+123158.0         8.7949929         46.166185
144233.13-010210.6         9.1779873         45.380444
105118.22+605008.1         8.3178984         45.406463
110223.38+223920.7         8.0743256         45.685031
084349.75+261910.7         7.8288380         45.470840
134312.02+092218.2         8.7678296         45.679395
114352.88+251946.6         8.0177978         45.304022
153815.13+024459.7         8.5555337         44.879874
113938.14+113819.7         8.5937530         45.547943
134928.26+162714.6         8.5896405         45.430628
014723.27+144320.9         7.5149457         45.656187
155028.97+261704.5         9.1301883         45.618553
095948.59+344915.7         9.3883278         46.169969
221155.73-001043.9         8.7952006         45.745360
160427.24+074739.3         8.5814173         45.684098
231429.18-104814.6         7.3395675         45.097970
125234.05+231114.0         8.8936093         46.036921
145603.83+393358.6         8.1932298         46.087825
015239.31-075913.7         9.0345016         45.768250
113459.68+162436.0         8.4986468         45.461407
014219.00+132746.5         9.1945405         45.350390
163526.14+342558.3         8.3692214         45.722545
130747.92+064039.4         7.9631724         45.217324
085255.27+023916.5         8.4098692         45.638261
093257.71+475249.4         8.4345250         45.091885
132112.29+381931.0         8.7981697         45.803099
